dish_id,total_calories,total_mass,ingredients,split
dish_1562774980,136.680008,201.0,oatmeal,train
dish_1565638365,612.350098,389.0,white rice;vinegar;pork;olive oil;mustard;zucchini;parsley;lettuce;carrot;pumpkin seeds;garlic;arugula;brown rice;onions;rosemary;salt;mixed greens,train
dish_1563823359,641.700317,333.0,white rice;vinegar;green beans;spinach (raw);ginger;soy sauce;green onions;salt;garlic;cauliflower;chicken;steak;wheat berry;olive oil;lime;broccoli,train
dish_1558638896,22.68,126.0,cherry tomatoes,train
dish_1566589933,89.060005,122.0,tofu,test
dish_1563565289,93.367996,88.0,corn on the cob,test
dish_1562617370,155.099991,55.0,pepperoni pizza,train
dish_1560541793,509.826233,462.0,carrot;chicken;chard;vinegar;blueberries;mustard;olive oil;broccoli;pepper;white rice;cauliflower;green beans;arugula;spinach (raw);ginger;soy sauce;garlic;walnuts;green onions;salt,train
dish_1565724509,30.809999,158.0,chayote squash;zucchini,train
dish_1562788760,331.324493,178.0,green onions;vinegar;pork;brown rice;lemon juice;olive oil;garlic;fish;pepper;cherry tomatoes;basil;country rice;parsley;onions;broccoli;shallots;salt,train
dish_1566501447,286.76001,349.0,onions;cherry tomatoes;olives;tuna;carrot;lemon juice,train
dish_1558637214,11.04,16.0,grapes,train
dish_1561494032,185.437851,307.0,salt;walnuts;mustard;olive oil;arugula;chard;blueberries;vinegar;squash;cauliflower;pepper,train
dish_1558724607,54.720001,152.0,honeydew melons,train
dish_1561492628,13.64,31.0,caesar salad,train
dish_1558719066,73.839996,142.0,apple,train
dish_1565727875,485.674011,365.0,olives;mixed greens;broccoli;parmesan cheese;black beans;chicken,train
dish_1561662532,166.455505,191.0,tofu;onions;cucumbers;salt;lettuce;lime;mixed greens;cherry tomatoes;pepper;green beans;corn on the cob;vinegar;olive oil,train
dish_1562945393,319.388367,401.0,chia seeds;broccoli;greek yogurt;egg whites;sweet potato;olive oil;milk,train
dish_1560443474,172.779999,317.0,pineapple;berries,train
dish_1562873838,427.435638,342.0,pepper;spinach (raw);lemon juice;cucumbers;olive oil;rosemary;lime;cherry tomatoes;salt;parsley;squash;wheat berry;chicken;zucchini;green beans;vinegar;basil;onions;thyme;mixed greens;garlic;lettuce,train
dish_1562700957,286.933777,424.0,fish;chive;corn;squash;arugula;garlic;onions;parsley;olive oil;snow peas;mixed greens;artichokes;pepper;cauliflower;apple;millet;lentils;vinegar;lemon juice;salt,train
dish_1562959799,498.765594,363.0,green onions;white rice;pork;vinegar;spinach (raw);cabbage;chard;mixed greens;parsnips;salt;cherry tomatoes;pepper;radishes;bok choy;mustard;cucumbers;olive oil;rice noodles;figs;carrot;soy sauce;garlic;sugar,train
dish_1562699652,132.178085,103.0,garlic;salt;cucumbers;olive oil;onions;mustard;spinach (raw);brown rice;sun dried tomatoes;quinoa;vinegar,train
dish_1558723960,13.0,52.0,cauliflower,train
dish_1562959024,319.233582,183.0,tomatillo;pepper;quinoa;arugula;garlic;cilantro;jalapenos;onions;olive oil;lemon juice;salt;pizza;fish,train
dish_1563897492,339.673645,662.0,cantaloupe;broccoli;salsa;egg whites;olive oil;sweet potato,train
dish_1562096973,348.999664,350.0,olive oil;lettuce;arugula;green beans;cucumbers;artichokes;mixed greens;garlic;chive;onions;white beans;vinegar;pepper;fish;cherry tomatoes;bell peppers;lime;snow peas;parsley;salt,train
dish_1561577848,413.34787,254.0,salt;white wine;cream;oregano;arugula;lemon juice;olive oil;pepper;chicken;mushroom;wheat berry;butter;rosemary;thyme;shallots;garlic;basil,test
dish_1563476577,1238.033691,857.0,beef;broccoli;shallots;thyme;onions;ginger;spinach (raw);brown rice;lime;salt;cilantro;olive oil;cranberries;sour cream;zucchini;jalapenos;mushroom;wine;apple;pasta;cheese pizza;garlic;cream;salmon;mustard;lemon juice;brownies;squash;vinegar;chili,train
dish_1565021141,467.054993,248.0,waffles;egg whites;sausage;tofu,train
dish_1565382856,446.326233,294.0,salt;radishes;pepperoni pizza;tofu;rice noodles;cabbage;olive oil;carrot;green onions;vinegar;soy sauce;garlic;roasted potatoes;mixed greens;pepper,train
dish_1558636483,80.079994,154.0,apple,train
dish_1559841127,339.543488,285.0,scrambled eggs;yam;chicken apple sausage;sweet potato;blackberries,train
dish_1566838286,72.5,145.0,pineapple,test
dish_1565369938,167.709991,31.0,bacon,train
dish_1562775549,174.977127,252.0,egg whites;brussels sprouts;sweet potato;olive oil;pepper;salt;cottage cheese,train
dish_1559149719,432.125,268.0,bacon;carrot;eggs,train
dish_1561062237,182.259399,110.0,beef;wine;mushroom;onions;spinach (raw);jalapenos;ginger;thyme;shallots;cilantro;chili;pasta;salmon;cream;brown rice;sour cream;lemon juice;olive oil;lime;garlic;salt,train
dish_1561665065,387.798126,303.0,millet;green beans;vinegar;brown rice;rosemary;salt;basil;mixed greens;carrot;apple;chicken;chard;olive oil;lemon juice;parsley;onions;chive;garlic,train
dish_1562183201,558.942383,425.0,green beans;pepper;arugula;vinegar;almonds;mustard;pizza;walnuts;salt;carrot;roasted potatoes;spinach (raw);chard;mushroom;blueberries;olive oil;parsley,train
dish_1558630207,670.596008,116.0,almonds,test
dish_1561576652,91.424408,322.0,salt;cauliflower;olive oil;squash;eggplant,train
dish_1566414642,219.809998,145.0,roasted potatoes;chicken,train
dish_1562788845,529.483459,372.0,green onions;cherry tomatoes;white rice;corn on the cob;onions;parsley;basil;lemon juice;shallots;pepper;fish;salt;broccoli;pork;brown rice;country rice;vinegar;olive oil;garlic;caesar salad,train
dish_1559667948,153.900009,57.0,cream cheese;bagels,train
dish_1558547124,144.525009,25.0,almonds,train
dish_1562602888,209.382294,343.0,strawberries;watermelon;egg whites;greek yogurt;chia seeds;milk,train
dish_1561567086,142.754013,181.0,watermelon;yam,train
dish_1560874667,100.550003,83.0,berries;bacon,train
dish_1567110783,465.307892,210.0,shallots;spinach (cooked);bok choy;onions;pizza;olive oil;vinegar;salt;millet;beef,train
dish_1561576767,408.472565,621.0,pepper;olive oil;shallots;garlic;thyme;basil;rosemary;caesar salad;squash;wheat berry;arugula;eggplant;cauliflower;chicken;walnuts;blueberries;salt;white wine;butter;lemon juice;vinegar;mushroom;oregano;cream;pineapple;mustard;chard,train
dish_1564601528,142.740997,163.0,turnips;roasted potatoes,train
dish_1563304958,951.840942,614.0,garlic;shallots;beef;white rice;orange juice;spinach (raw);chili;wheat berry;thyme;olive oil;green onions;kale;lemon juice;broccoli;soy sauce;tofu;chicken;vinegar;parsley;onions;salt,train
dish_1561577119,128.312988,78.0,tofu;cheese pizza,train
dish_1565896039,352.529205,384.0,bok choy;vinegar;salt;onions;kale;olive oil;quinoa;shallots;spinach (cooked);chard;green beans;beef;millet,train
dish_1558725760,83.719994,161.0,apple,train
dish_1558113430,7.84,28.0,mixed greens,test
dish_1567526785,378.25,539.0,egg whites;olive oil;sweet potato;yam,train
dish_1561407249,73.879166,56.0,mustard;olive oil;soy sauce;green onions;broccoli;salt;pears;white rice;vinegar;green beans;spinach (raw);onions;mixed greens;garlic;cherry tomatoes;chicken;ginger,train
dish_1563221562,395.598572,260.0,thyme;salt;garlic;broccoli;squash;olive oil;chicken breast;cherry tomatoes;spinach (raw);pepperoni pizza;parmesan cheese;wheat berry,train
dish_1563305401,483.215302,332.0,white rice;garlic;soy sauce;kale;broccoli;carrot;pepper;quinoa;beef;spinach (raw);vinegar;rosemary;lemon juice;olive oil;orange juice;onions;salt;chili;green onions,train
dish_1563911215,218.158203,170.0,salt;millet;chicken;pepper;green beans;jalapenos;spinach (raw);onions;olive oil;fried rice;bell peppers;tomatoes;garlic,train
dish_1563481030,155.81044,129.0,mustard;cucumbers;salt;figs;cherry tomatoes;chard;spinach (raw);vinegar;olive oil,train
dish_1563303386,274.131439,218.0,wheat berry;parsley;pepper;spinach (raw);roasted potatoes;chicken;salt;garlic;shallots;carrot;olive oil;lemon juice;thyme,train
dish_1566328929,396.607422,165.0,olive oil;vinegar;millet;beef;salt;bok choy;shallots;cheese pizza;spinach (cooked);onions,train
dish_1567525744,679.264771,298.0,cucumbers;olive oil;garlic;bell peppers;salt;bacon;radishes;scrambled eggs;hash browns;mustard;vinegar,train
dish_1564590226,220.535858,376.0,olive oil;watermelon;berries;sweet potato;cantaloupe,train
dish_1560799615,332.749847,283.0,spinach (raw);onions;squash;apple;salt;olive oil;pizza;cranberries;mustard;vinegar,train
dish_1562168471,312.665558,490.0,berries;brussels sprouts;roasted potatoes;egg whites;olive oil;pepper;pineapple;salt,train
dish_1559243139,26.053925,53.0,carrot;salt;pepper;olive oil,train
dish_1562702091,86.534729,214.0,cherry tomatoes;cauliflower;squash;vinegar;parsley;cucumbers;olive oil;garlic;mixed greens;carrot;salt,train
dish_1559845513,222.152008,379.0,potatoes;pears;mandarin oranges;strawberries,train
dish_1563304881,739.407654,446.0,garlic;chicken;spinach (raw);thyme;wheat berry;olive oil;lemon juice;parsley;salt;shallots,train
dish_1558550181,28.98,42.0,grapes,train
dish_1565641844,244.627991,92.0,cheese pizza,train
dish_1561746970,303.636078,363.0,garlic;salt;tatsoi;thyme;olive oil;kale;cucumbers;brown rice;arugula;lemon juice;parsley;wheat berry;pepper;salmon,train
dish_1562700931,164.234955,312.0,apple;mixed greens;lemon juice;salt;onions;olive oil;squash;vinegar;parsley;cauliflower;millet,train
dish_1560539340,196.53833,228.0,pepper;garlic;cilantro;olive oil;caesar salad;onions;lemon juice;arugula;jalapenos;salt;tomatillo;quinoa;fish,train
dish_1565123783,93.064995,35.0,cheese pizza,test
dish_1567789230,689.428406,300.0,radishes;bell peppers;olive oil;garlic;mustard;vinegar;cucumbers;sausage;scrambled eggs;salt,train
dish_1565638478,47.615753,91.0,green beans;olive oil,test
dish_1558639662,16.02,89.0,cherry tomatoes,train
dish_1558549806,781.958008,203.0,almonds;white rice;spinach (raw),test
dish_1558724766,83.719994,161.0,apple,train
dish_1558640781,80.079994,154.0,apple,train
dish_1562700885,29.25,117.0,cauliflower,train
dish_1558629013,26.400002,80.0,strawberries,train
dish_1556572657,41.399998,36.0,olives,train
dish_1561654374,326.35553,251.0,blackberries;mixed greens;raspberries;scrambled eggs;brussels sprouts;olive oil;pepper;salt;vinaigrette;granola,test
dish_1567024135,317.785828,147.0,salt;cheese pizza;spinach (cooked);shallots;garlic;lemon juice;wine;eggplant;chicken thighs;squash;mushroom;olive oil;quinoa;roasted potatoes,train
dish_1561667238,268.80484,165.0,caesar salad;salt;sugar;garlic;soy sauce;bok choy;white rice;pork;pepper,test
dish_1561576737,357.472565,519.0,salt;chard;squash;oregano;eggplant;arugula;basil;butter;olive oil;vinegar;white wine;blueberries;pepper;chicken;cauliflower;walnuts;cream;mushroom;wheat berry;caesar salad;rosemary;lemon juice;thyme;garlic;shallots;mustard,train
dish_1566849233,94.800003,117.0,avocado;mixed greens,train
dish_1568649354,72.870728,129.0,broccoli;berries;olive oil,train
dish_1562010865,376.24295,216.0,pepper;mustard;garlic;pecans;chard;lemon juice;cabbage;mayonnaise;wheat berry;arugula;carrot;olive oil;vinegar;parsley;blueberries;jalapenos;pork;salt,train
dish_1558460205,1.84,8.0,spinach (raw),train
dish_1563465805,32.43,23.0,roasted potatoes,train
dish_1560455399,138.498901,149.0,pepper;fish;chard;blueberries;almonds;olive oil;parsley;nopales;lime;salt;corn;arugula;jicama;vinegar;spinach (raw);mustard;chive;sour cream;garlic;carrot,train
dish_1560203400,293.279999,104.0,pepperoni pizza,test
dish_1564428475,261.616272,370.0,cauliflower;quinoa;pears;shallots;mixed greens;thyme;onions;mustard;arugula;vinegar;cherry tomatoes;salt;garlic;olive oil;parsley;lemon juice,train
dish_1560888849,168.964127,107.0,lemon juice;wheat berry;parsley;chicken;salt;olive oil;roasted potatoes;garlic;thyme;shallots;spinach (raw),train
dish_1565987015,14.72,64.0,spinach (raw),train
dish_1561060703,538.466736,445.0,chili;ginger;onions;sour cream;thyme;wine;cucumbers;jalapenos;brown rice;spinach (raw);mushroom;olive oil;brussels sprouts;cilantro;salt;lime;pasta;bok choy;pineapple;cream;lemon juice;garlic;figs;cherry tomatoes;salmon;mustard;tofu;chard;vinegar;cheese pizza;shallots;beef,train
dish_1558468547,6.97,34.0,squash,train
dish_1562963153,386.477264,521.0,fish;salt;lemon juice;olive oil;cilantro;lettuce;radishes;tomatillo;pepper;cherry tomatoes;quinoa;arugula;jalapenos;onions;cucumbers;garlic;roasted potatoes,train
dish_1565030391,609.333923,313.0,white rice;garlic;orange juice;onions;cucumbers;kale;green onions;lettuce;soy sauce;pepper;cherry tomatoes;beef;vinegar;olive oil;broccoli;lime;salt;chili;mixed greens,test
dish_1567537185,402.981781,185.0,onions;vinegar;chili;green onions;beef;white rice;broccoli;soy sauce;garlic;salt;olive oil;orange juice;kale,train
dish_1562945445,362.168335,463.0,sweet potato;broccoli;greek yogurt;egg whites;milk;chia seeds;grapes;olive oil,train
dish_1563566725,241.313019,206.0,olive oil;olives;wild rice;wheat berry,train
dish_1558028007,54.669998,71.0,potatoes,train
dish_1567801468,86.239998,196.0,caesar salad,train
dish_1558636763,60.839996,117.0,apple,train
dish_1560368110,16.02,89.0,cherry tomatoes,train
dish_1568405183,72.402832,64.0,salt;tomatoes;garlic;mustard;cucumbers;olive oil;mustard greens;spinach (raw);vinegar,train
dish_1558635489,78.514,74.0,corn on the cob,test
dish_1565036788,186.12999,70.0,cheese pizza,train
dish_1562963109,381.527283,488.0,garlic;lemon juice;onions;pepper;fish;quinoa;tomatillo;radishes;cilantro;salt;cucumbers;olive oil;arugula;jalapenos;cherry tomatoes;roasted potatoes,train
dish_1558031526,76.942001,62.0,yam,train
dish_1562700718,329.380035,255.0,bok choy;spinach (cooked);salt;onions;olive oil;vinegar;mushroom;beef;shallots;millet,train
dish_1560799590,298.019379,163.0,spinach (raw);vinegar;apple;salt;olive oil;mustard;onions;pizza;cranberries,train
dish_1559842274,306.393005,53.0,almonds,train
dish_1561580406,203.281494,171.0,wheat berry;lemon juice;onions;white wine;salt;pepper;cheese;caesar salad;pesto;cherry tomatoes;shallots;spinach (raw);cream;butter;thyme;olive oil;rosemary;basil;garlic;chicken;mushroom;pasta;arugula;oregano,train
dish_1562958445,24.15,21.0,olives,train
dish_1560367926,408.523132,194.0,onions;fish;garlic;salt;green onions;olive oil;pizza;country rice,test
dish_1562011765,423.923004,283.0,jalapenos;mayonnaise;olive oil;garlic;carrot;brussels sprouts;salt;pepper;wheat berry;pork;cabbage;lemon juice;parsley,train
dish_1557861605,35.099998,39.0,fish,train
dish_1560961059,268.459991,172.0,cream cheese;bagels;sweet potato,train
dish_1562775275,173.680008,318.0,cantaloupe;oatmeal;berries,train
dish_1566414342,846.367065,552.0,garlic;pepper;mushroom;oregano;cream;wheat berry;butter;basil;salt;shallots;white wine;chicken;quinoa;arugula;thyme;olive oil;rosemary;lemon juice;roasted potatoes,test
dish_1566333118,239.309998,90.0,cheese pizza,train
dish_1561654392,494.065491,282.0,olive oil;bacon;raspberries;salt;mixed greens;granola;blackberries;vinaigrette;pepper;scrambled eggs;brussels sprouts,test
dish_1565799617,294.22171,520.0,olive oil;egg whites;watermelon;berries;sweet potato,train
dish_1558718649,25.84,76.0,cantaloupe,test
dish_1560543465,33.880001,77.0,caesar salad,train
dish_1566851155,295.284393,260.0,spinach (raw);onions;parsley;olive oil;thyme;salt;quinoa;lemon juice;mustard;arugula;cucumbers;vinegar;garlic;shallots;sun dried tomatoes,train
dish_1559245979,116.116005,203.0,pears,train
dish_1562788506,114.587997,108.0,corn on the cob,test
dish_1561392734,84.239998,198.0,watermelon;berries,train
dish_1560356314,30.544943,27.0,spinach (raw);vinegar;olive oil;tomatoes;salt;garlic;mustard;cucumbers;mustard greens,train
dish_1562790170,103.693726,84.0,salt;walnuts;olive oil;chard;mustard;vinegar;arugula;blueberries;pepper,train
dish_1558721587,95.489998,90.0,corn on the cob,train
dish_1559849020,46.23,67.0,grapes,test
dish_1562774531,379.824005,254.0,berries;sausage;roasted potatoes;watermelon,train
dish_1567007719,14.28,42.0,cantaloupe,test
dish_1558638292,190.309982,356.0,cantaloupe;apple;white rice;carrot,train
dish_1563827110,220.044998,217.0,pineapple;caesar salad;cheese pizza,train
dish_1564503219,213.859985,242.0,bacon;egg whites,train
dish_1562010418,209.545135,157.0,lime;salt;onions;pork;brussels sprouts;jalapenos;vinegar;pepper;garlic;mixed greens;carrot;lettuce;cabbage;lemon juice;parsley;olive oil;cucumbers;wheat berry;mayonnaise;cherry tomatoes,train
dish_1562172643,734.269958,457.0,egg whites;roasted potatoes;bacon,test
dish_1562690112,428.202332,207.0,lettuce;lime;chicken apple sausage;mixed greens;olive oil;cucumbers;onions;vinegar;bacon;pepper;salt;cherry tomatoes,train
dish_1559240987,25.070757,51.0,carrot;salt;pepper;olive oil,train
dish_1561404458,410.311737,259.0,lime;salt;cauliflower;pepper;olive oil;wheat berry;steak;carrot;garlic,train
dish_1568305225,428.667786,144.0,bell peppers;garlic;salt;cucumbers;mustard;olive oil;vinegar;turkey bacon;radishes,test
dish_1562009810,119.880005,108.0,brown rice,test
dish_1566835701,370.186829,744.0,egg whites;salsa;sweet potato;olive oil,train
dish_1563294465,116.949997,237.0,pineapple;watermelon;grapes,train
dish_1567023184,191.507187,195.0,olives;chicken;caesar dressing;kimchi;kale;parmesan cheese;croutons,train
dish_1566936323,368.292206,318.0,chive;chicken thighs;wine;white beans;eggplant;lemon juice;snow peas;olive oil;pepper;spinach (cooked);quinoa;salt;fish;artichokes;lime;cauliflower;squash;parsley;mushroom;arugula;onions;shallots;garlic;bell peppers,train
dish_1563216381,34.649998,99.0,broccoli,train
dish_1563305948,207.360931,178.0,croutons;salt;apple;wheat berry;lemon juice;kale;onions;olive oil;cranberries;shallots;chicken;mushroom;vinegar;spinach (raw);parmesan cheese;mustard;caesar dressing;thyme;garlic;parsley,train
